,시도,주차장명,주차장유형,주소,위도,경도,관리기관,전화번호,특이사항,2_14(수),2_15(목),2_16(금),2_17(토),2_18(일)
4659,충청남도,한성리 주차장,노외,충청남도 서천군 마서면한성3리255,36.08237580000001,126.6448475,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4660,충청남도,옥북리 주차장,노외,충청남도 서천군 마서면옥북2리455,36.062059,126.7067518,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4661,충청남도,계동리 주차장,노외,충청남도 서천군 마서면계동2리416,36.062059,126.7067518,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4662,충청남도,북리주차장,노외,충청남도 서천군 화양면금당리(북리)146,36.061684,126.7595075,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4663,충청남도,하리공용주차장,노외,충청남도 서천군 화양면금당리(하리)423,36.0575751,126.755643,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4664,충청남도,추북리주차장,노외,충청남도 서천군 화양면추동리182,36.0579038,126.7817037,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4665,충청남도,동서천농협주차장,노외,충청남도 서천군 화양면옥포리248,36.0393182,126.7827142,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4666,충청남도,월산리 주차장,노외,충청남도 서천군 화양면월산리180,36.0663696,126.8208766,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4667,충청남도,장상리마을주차장,노외,충청남도 서천군 화양면장상리241,36.0434588,126.7407734,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4668,충청남도,영모리마을주차장,노외,충청남도 서천군 기산면영모리246,36.0862202,126.7795739,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4669,충청남도,내산정리마을주차장,노외,충청남도 서천군 기산면내산정리75,36.092996,126.747881,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4670,충청남도,월기리마을주차장,노외,충청남도 서천군 기산면월기리349,36.1038516,126.767068,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4671,충청남도,두북리마을주차장,노외,충청남도 서천군 기산면두북리123,36.0662476,126.7415658,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4672,충청남도,두남리마을주차장,노외,충청남도 서천군 기산면두남리40,36.0637021,126.7465834,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4673,충청남도,신산리1마을주차장,노외,충청남도 서천군 기산면신산리120,36.0809372,126.7593821,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4674,충청남도,신산리2마을주차장,노외,충청남도 서천군 기산면신산리92,36.074839,126.7513738,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4675,충청남도,화산리마을주차장,노외,충청남도 서천군 기산면화산리245,36.07418,126.7624226,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4676,충청남도,계촌리마을주차장,노외,충청남도 서천군 기산면계촌리3,36.0718943,126.7468772,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4677,충청남도,원길리마을주차장,노외,충청남도 서천군 기산면원길리386,36.0763452,126.737352,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4678,충청남도,한산모시관주차장,노외,충청남도 서천군 한산면지현리60,36.0801875,126.8002447,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4679,충청남도,신성리갈대밭주차장,노외,충청남도 서천군 한산면신성리158,36.0704668,126.8530083,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4680,충청남도,지현3리 주차장,노외,충청남도 서천군 한산면지현리110,36.0832515,126.8034111,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4681,충청남도,연봉리 주차장,노외,충청남도 서천군 한산면연봉리300,36.0694912,126.8384759,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4682,충청남도,토산리 주차장,노외,충청남도 서천군 한산면동지리14,36.0867987,126.836962,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4683,충청남도,나교리 주차장,노외,충청남도 서천군 한산면나교리157,36.1041978,126.8349849,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4684,충청남도,여사리 주차장,노외,충청남도 서천군 한산면여사리17,36.1120659,126.8281168,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4685,충청남도,송산리 주차장 ,노외,충청남도 서천군 한산면송산리296,36.1027793,126.8167179,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4686,충청남도,종지리 주차장,노외,충청남도 서천군 한산면종지리244,36.1002174,126.807131,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4687,충청남도,고촌리 주차장,노외,충청남도 서천군 한산면죽촌리282,36.094341,126.7931245,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4688,충청남도,관포리 주차장,노외,충청남도 서천군 마산면관포리158,36.1617061,126.7807811,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4689,충청남도,요곡리 주차장,노외,충청남도 서천군 마산면요곡리475,36.1300226,126.819084,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4690,충청남도,요곡리 주차장,노외,충청남도 서천군 마산면요곡리484,36.1278447,126.821604,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4691,충청남도,이사리 주차장,노외,충청남도 서천군 마산면이사리238,36.1051882,126.7760817,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4692,충청남도,송림리 주차장,노외,충청남도 서천군 마산면송림리162,36.1138092,126.8060371,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4693,충청남도,신봉리 주차장,노외,충청남도 서천군 마산면신봉리248,36.1413376,126.7797718,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4694,충청남도,생태공원 주차장,노외,충청남도 서천군 마산면신봉리226,36.1418806,126.7789434,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4695,충청남도,나궁리 주차장,노외,충청남도 서천군 마산면나궁리77,36.1682453,126.7802002,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4696,충청남도,신장리 주차장,노외,충청남도 서천군 마산면신장리388,36.1146075,126.7935763,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4697,충청남도,초현리주차장,노외,충청남도 서천군 시초면초현리67,36.1222093,126.7508752,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4698,충청남도,태성1리주차장,노외,충청남도 서천군 시초면태성리318,36.1174511,126.7668077,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4699,충청남도,신곡1리주차장,노외,충청남도 서천군 시초면신곡리311,36.115904,126.7522077,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4700,충청남도,북산리 주차장,노외,충청남도 서천군 문산면북산리96,36.1215703,126.718337,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4701,충청남도,북산2리2차장,노외,충청남도 서천군 문산면북산리125,36.1175283,126.7123229,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4702,충청남도,수암리 주차장,노외,충청남도 서천군 문산면수암리561,36.1454484,126.7252227,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4703,충청남도,만덕리주차장(마을회관앞),노외,충청남도 서천군 판교면만덕리117,36.146191,126.6977629,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4704,충청남도,만덕리주차장,노외,충청남도 서천군 판교면만덕리66,36.1551104,126.7011359,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4705,충청남도,복대리주차장(구 마을회관앞),노외,충청남도 서천군 판교면복대리79,36.1719279,126.6910875,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4706,충청남도,복대1리마을주차장,노외,충청남도 서천군 판교면복대리341,36.1833536,126.6878832,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4707,충청남도,복대1리주차장,노외,충청남도 서천군 판교면복대리464,36.1787827,126.6887689,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4708,충청남도,복대리주차장,노외,충청남도 서천군 판교면복대리553,36.1732494,126.6895427,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4709,충청남도,복대리주차장,노외,충청남도 서천군 판교면복대리538,36.1724696,126.6867355,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4710,충청남도,마대리주차장(마을회관옆),노외,충청남도 서천군 판교면마대리120,36.1694448,126.6790625,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4711,충청남도,수성리주차장,노외,충청남도 서천군 판교면수성리262,36.154634,126.6625058,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4712,충청남도,상좌라주차장,노외,충청남도 서천군 판교면상좌리409,36.1487506,126.6533215,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4713,충청남도,상좌리 가좌울주차장,노외,충청남도 서천군 판교면상좌리61,36.1474805,126.6593874,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4714,충청남도,우라리주차장(마을회관앞),노외,충청남도 서천군 판교면우라리119,36.140972,126.6686111,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4715,충청남도,판교리주차장(마을회관앞),노외,충청남도 서천군 판교면판교리137,36.1689532,126.6988132,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4716,충청남도,후동리주차장,노외,충청남도 서천군 판교면후동리234,36.1477046,126.686094,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4717,충청남도,저산리주차장,노외,충청남도 서천군 판교면저산리362,36.1619294,126.6744169,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4718,충청남도,흥림리주차장,노외,충청남도 서천군 판교면흥림리92,36.1369103,126.7002639,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4719,충청남도,현암리주차장,노외,충청남도 서천군 판교면현암리154,36.1573371,126.6895261,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4720,충청남도,신검리 주차장,노외,충청남도 서천군 종천면신검리221,36.1252846,126.6369276,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4721,충청남도,백운 주차장,노외,충청남도 서천군 종천면종천2리179,36.1126777,126.6429024,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4722,충청남도,당정2리 주차장,노외,충청남도 서천군 종천면당정2리545,36.0949957,126.634863,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4723,충청남도,당정3리 주차장,노외,충청남도 서천군 종천면당정3리20,36.0949957,126.634863,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4724,충청남도,장구2리 주차장,노외,충청남도 서천군 종천면장구2리259,36.0974907,126.6701033,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4725,충청남도,장구교회 주차장,노외,충청남도 서천군 종천면장구2리276,36.0974907,126.6701033,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4726,충청남도,산천1리 주차장,노외,충청남도 서천군 종천면산천1리519,36.1017906,126.6700112,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4727,충청남도,석촌2리 주차장,노외,충청남도 서천군 종천면석촌2리112,36.117895,126.704399,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4728,충청남도,성내2리 마을주차장,노외,충청남도 서천군 비인면성내리263,36.1421445,126.6056465,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4729,충청남도,선도1리 마을주차장,노외,충청남도 서천군 비인면선도리606,36.1355087,126.5828473,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4730,충청남도,성내3리 마을주차장,노외,충청남도 서천군 비인면성내리384,36.1379045,126.6060943,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4731,충청남도,장포2리 마을주차장,노외,충청남도 서천군 비인면장포2리44,36.1379045,126.6060943,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
4732,충청남도,관  2리 마을 공용 주차장,노외,충청남도 서천군 비인면관리505,36.1175829,126.6186251,충청남도 서천군청,041-950-4127,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
